txn_id,card_id,txn_date,merchant_category,amount,txn_fee,reversed_flag
88e985bd-dbeb-43a4-bf99-cc5ed4e1efa1,C350_4321,2023-09-09,Subscriptions,3.79,0.07,0
9fa54b2b-4baf-452c-a107-e332a64de767,C639_5b33,2024-02-04,Fuel,51.49,0.83,0
a7ab5912-e2ab-4667-9761-3c94d8242c01,C634_4483,2024-06-01,Fuel,55.48,1.05,0
58b7b0fb-1c8b-4032-bd88-a54b74816fcd,C569_5d46,2024-11-12,Groceries,28.14,0.14,0
6993400e-a569-400c-b939-dd277268134f,C941_02eb,2024-12-07,Subscriptions,61.75,0.85,0
59f6b809-8aab-48d6-a5f6-4da9086e0705,C347_f02d,2024-08-26,Travel,33.76,0.48,0
e6437b65-c63c-4d08-9ab5-d4c101a95f82,C728_aac4,2024-11-05,Groceries,16.4,0.11,0
f1e5d067-7868-43ff-9785-4e48f35fd4a8,C701_6574,2023-07-16,Subscriptions,42.57,0.83,0
af3aff3c-386f-491a-acf8-1cbf9cd92293,C737_a896,2024-07-24,Subscriptions,18.67,0.21,0
83ce4772-4e1f-4078-b81d-bbf30f173d8b,C106_2cb3,2025-01-06,E-commerce,59.51,0.48,0
89ccc096-9ae5-4d5b-b1d8-a17a8953ac2a,C400_7ad5,2025-03-11,Utilities,57.0,0.59,0
81670284-1d62-467e-af64-704637ab26b4,C330_024e,2025-05-09,Travel,9.77,0.08,0
4329e499-0dbf-4611-8c9a-f4941e34efba,C398_5272,2024-05-08,Subscriptions,177.77,2.36,0
af794372-7397-4e0a-8d10-f74b56faae4d,C889_cbee,2024-03-02,Fuel,11.76,0.15,0
969e3005-8225-4841-a63d-70cec5d18ed5,C81_40fe,2025-01-15,Utilities,44.49,0.33,0
ccd6b053-f952-4b70-a6c7-54b399092b7c,C610_681b,2023-07-13,Groceries,8.68,0.17,0
7b6fbe55-4013-4ca4-a810-ae359c195380,C452_b87c,2024-10-11,Utilities,24.76,0.22,0
ea6bed22-8848-41bc-bc09-e7529d0c7363,C23_40a2,2024-01-26,Groceries,100.69,1.51,1
3f1eb5e4-2982-47ba-8b31-c7de391b0ae0,C986_6f31,2024-12-03,Travel,80.68,0.92,0
7d9e3927-f109-4282-b37c-12f4fa6c1b68,C984_dc5a,2025-06-16,Groceries,65.79,0.9,0
fe4dc5c4-3e6a-4ae8-bb47-c30a3e23ca69,C900_2ad7,2025-01-23,Travel,65.37,0.39,0
303b5a50-5872-4ad4-9154-55a94550555d,C10_4fdc,2025-02-13,Travel,54.73,0.72,0
262894d1-5371-4d59-b77f-d039924ab4e2,C932_eb5e,2025-06-13,Fuel,18.0,0.25,0
c2faf637-3192-4482-a26a-7f3ec9ce7799,C793_07f8,2023-08-16,Utilities,92.35,1.52,0
3566e2f5-9a84-489b-9d1e-a9ccd430486a,C694_606d,2023-12-05,Fuel,34.61,0.57,0
7c7274ce-29c9-4b10-9de1-6baa6199c4e4,C726_f26b,2025-04-07,Groceries,35.02,0.46,0
e83bf4c8-145d-43e5-9d7c-66774d2a3482,C324_d610,2024-12-15,Travel,12.55,0.08,0
b6cfa3f8-fc72-4d60-8468-c13818714c59,C814_17bc,2025-01-26,Groceries,29.42,0.28,0
59688841-0df5-4972-876e-f1af37eb9bfb,C207_329c,2024-02-23,Restaurants,16.07,0.32,0
4fd27dc0-4a4d-4091-b33e-6301f28faeb0,C192_f4b4,2023-09-04,Restaurants,35.23,0.21,0
ad386c4b-38f7-4af9-8680-1561607211ba,C141_22b3,2024-07-15,Utilities,41.22,0.52,0
9bd657ab-ecb8-439d-87f6-63905f230e6d,C616_4ed0,2024-09-05,Restaurants,34.67,0.37,0
fccb1162-5311-4b54-a066-5299e7f63ec0,C55_a2fc,2023-09-21,Subscriptions,36.61,0.58,0
fab8ee73-88fb-486c-9e46-c5955e817bb5,C416_eee0,2024-04-29,Groceries,0.83,0.02,0
799f0f96-9efd-4a59-a546-9b21e4fce1fd,C912_a84c,2025-02-18,Utilities,30.25,0.49,0
627899ac-e156-45ee-9619-a3e8dad7f570,C647_26b4,2024-10-14,Restaurants,7.86,0.09,1
88ace67d-4446-4000-8c4c-171759b5b7a3,C139_b9e8,2024-08-11,E-commerce,0.0,0.0,0
f55fdaed-cf6f-4f1f-a2fe-927dae7efb14,C554_0b08,2023-10-23,E-commerce,31.84,0.24,0
0b7349be-41e9-49ce-97ee-5d222743fd04,C172_68f4,2023-08-27,Fuel,12.3,0.17,0
a7a120a0-3841-4fea-a54b-2f00e5e8a321,C743_d219,2024-12-17,Fuel,3.36,0.04,0
63bf8948-ba7b-44f2-9b1e-40caecbac14d,C222_7b05,2024-07-25,Utilities,4.59,0.07,0
bda98d6b-de04-4110-b364-18a05939ab39,C800_1a29,2024-09-05,E-commerce,10.6,0.1,0
80cd31d4-ca71-442f-bdc2-acbbb2f415e8,C346_c42b,2023-09-19,Groceries,72.25,1.02,0
066601f6-7853-480a-ba00-6c2a95f0cb7a,C877_26ad,2024-12-28,Restaurants,177.78,3.26,0
69223a46-cdd4-4f95-8b04-fdf233dc9af7,C385_f26c,2025-02-19,Travel,46.7,0.69,0
96d3709a-6cdb-4daa-aa45-abd86985859a,C940_627a,2023-07-15,Groceries,244.09,1.82,0
fa2c0066-1af7-4cb8-be7b-b18f8f13c71b,C427_714d,2024-08-31,Fuel,47.43,0.27,0
6a408c82-5645-4859-bd65-e3dadc35ed49,C23_40a2,2023-08-30,E-commerce,109.52,1.47,0
7e4ab70a-36e2-48e5-a609-567c4e762047,C659_c069,2024-08-15,Subscriptions,72.77,1.2,0
e543497f-a4cf-4bc0-a184-a2ec2c2f3164,C962_08f2,2024-06-21,Groceries,17.35,0.15,0
855f52da-496f-41e7-9643-623495691742,C445_a41a,2024-11-28,Subscriptions,62.48,1.19,0
5d3dc7b6-fa5e-4461-89e2-24c5780cf076,C129_796f,2024-08-22,E-commerce,16.52,0.11,0
0079a59f-b90f-4320-a2a3-cbd5d5c05774,C252_7d5d,2023-09-13,Restaurants,78.12,1.18,0
26a84f0f-7596-4632-98ed-b6eec235870a,C854_4b69,2024-03-19,E-commerce,190.65,3.03,1
f48a7aeb-100d-4114-8d19-08c8461aac84,C674_0c44,2024-08-15,E-commerce,91.9,0.57,0
7e6a5b5c-d39c-4ec1-8bd5-7fbe2e501b5a,C442_37ef,2024-06-13,Restaurants,49.9,0.62,0
82994a23-a2ff-4b47-8d2b-2d82e311df5d,C884_8f40,2024-11-18,Travel,12.52,0.23,0
ad0f8c11-1205-4b52-97ac-f63728fa4de9,C498_dbd6,2023-10-25,E-commerce,128.06,2.07,0
b5c54cac-afa5-4606-8040-e666eddada83,C879_9041,2024-01-02,Utilities,89.75,1.55,0
cebbd7da-1efb-457a-89ba-73f075d0578c,C137_9cf6,2023-11-01,Subscriptions,56.45,1.01,0
6d734ec1-55f7-49a0-8069-bfca5a3377af,C686_7a31,2024-08-03,Utilities,110.49,1.32,0
d614015d-1cd0-42e8-ac46-ea3a3a00ea49,C606_9af1,2024-03-26,Travel,148.69,2.34,0
b808097d-7c4b-4ab1-be19-836cca7623ab,C58_2f65,2024-05-13,Fuel,20.38,0.28,0
16cfe688-e36d-4329-836a-b7d894108cad,C708_f9ae,2024-10-09,Fuel,27.89,0.18,0
77ba5bb2-97d3-4fad-b65f-d2fc9a066341,C624_23a8,2024-09-16,Travel,31.08,0.39,0
7ab08ef0-89da-4bbb-9756-1bef07c05f03,C860_6c50,2024-02-19,Travel,17.49,0.22,0
ef85acba-abff-4cef-919c-91fea8abe4a5,C18_d408,2023-09-29,E-commerce,14.28,0.23,0
ddf089a9-4c8a-4e2b-b817-bbb78f8edbde,C663_a9b8,2025-03-12,Travel,3.1,0.05,0
c9fd032b-9d22-4886-9a4b-1ee6e9b3cd98,C732_9b97,2025-05-28,Utilities,25.71,0.33,0
95fbda85-c6c0-47dc-a8bd-94380aa57c75,C776_3dbe,2024-04-12,Groceries,9.31,0.06,0
a9b0a8ae-4f85-49fc-8a81-62d42e7b259f,C570_5fa7,2025-02-10,E-commerce,82.25,0.49,0
7a40240a-d297-4189-9710-c0602ea29ca2,C744_5a23,2025-05-08,Groceries,216.35,3.35,0
a07aa811-5675-4b03-942d-968261022c6c,C502_73cc,2023-12-20,Fuel,7.84,0.06,0
03796300-d1eb-4db8-89be-d02eb51a5040,C368_c5cf,2025-04-13,Subscriptions,8.28,0.16,0
e18a97bc-913c-4190-96b6-7e24ec4f4771,C340_ee4b,2024-04-13,E-commerce,21.7,0.25,0
90e7bdea-6a98-4352-b50b-e8b234481bf8,C239_dca8,2024-06-09,Groceries,34.93,0.41,0
6e3624a1-50fb-4ee4-9346-212ac82e7612,C410_c34d,2025-01-24,Utilities,63.83,0.63,0
7aefa287-28df-427a-b0c6-a6477a5d92dc,C905_b219,2024-05-26,Groceries,10.18,0.1,0
7ed61fd5-0aea-4be2-b124-5fcbc6e444aa,C79_8f4e,2023-08-07,Groceries,189.52,2.04,0
29d5091a-1abb-492d-a8d4-83ca005476c7,C694_606d,2025-04-17,Travel,436.54,4.3,0
1cb2cb16-bd9f-4617-ae4a-5c81363ae3bc,C860_6c50,2024-08-05,E-commerce,37.57,0.53,0
3063197a-6d9b-482d-990a-ea601f14f1c8,C915_c330,2024-12-13,Groceries,64.19,0.94,0
60b77fae-2946-4b49-857f-f1bee77bebcf,C302_e7a2,2024-08-12,Groceries,103.63,1.17,0
55dcee03-dcb5-4e02-abc0-92e01e7c6252,C983_6bbd,2023-10-31,Groceries,63.94,1.0,0
750320d7-acf2-4d7e-b9b0-7a24c285676a,C999_f3c0,2024-07-31,Groceries,38.24,0.35,0
866f6799-32fa-4bac-9c1b-009e1c793cde,C392_d36d,2023-08-14,Travel,45.17,0.85,0
f117eb2c-8fd9-4577-b83e-6cc11aa6b72c,C822_415f,2023-09-18,E-commerce,9.1,0.06,0
026abbaa-144b-4f56-9e66-466c15d8dc3b,C425_3506,2025-01-07,Utilities,41.79,0.78,0
75355a9c-efe2-4b7f-8122-22e82e10b1a5,C536_d161,2025-06-25,Travel,21.83,0.4,0
256b0d04-fa35-444b-a9ab-a97f8652433c,C40_e642,2024-09-21,Fuel,22.23,0.42,0
d6a2c182-4b2a-4be7-a85b-3447fcd375da,C9_584d,2024-02-24,Subscriptions,0.31,0.01,0
527507dd-390c-4d7e-9c9d-a0d29087bf0e,C201_6810,2024-09-14,Subscriptions,8.99,0.12,0
bb65687c-efc9-494d-a179-63cfc326fbf2,C847_2c27,2024-01-31,E-commerce,18.99,0.35,0
eddc05fb-544f-4ff8-aa8a-24c07ecf1da5,C836_5744,2024-11-05,Subscriptions,16.41,0.22,0
20751993-3d14-4b67-b321-77e4aac8b42c,C114_0671,2025-06-11,E-commerce,144.12,2.8,0
79735da7-64cb-4808-aae4-1deb9edcf3a9,C43_4a8b,2025-01-27,Groceries,164.97,1.06,0
9bf09ec9-2e9e-4e3c-96d3-e5160f79e6a3,C825_3683,2024-04-18,E-commerce,13.54,0.11,0
d2a44744-1930-4973-8813-704b04e9596e,C923_5597,2025-03-04,Subscriptions,23.95,0.26,0
3619551e-2650-4124-88ad-b4a26daa3c86,C455_68cb,2023-08-04,Fuel,26.59,0.16,0
aa6a9e7c-139b-4357-8e3a-d80fe90db4fb,C209_61c6,2025-06-06,Travel,104.03,1.04,0
60ed434d-732d-47ec-93a2-7c9d050ac8ea,C260_a07f,2023-11-26,Subscriptions,45.8,0.49,0
463f2dad-3500-4026-b927-eac4aa6fd185,C598_aaba,2024-06-02,E-commerce,7.45,0.05,0
5a7a5d98-b6c8-43e4-9325-0452ac29c1bf,C898_7c29,2024-12-15,Travel,10.8,0.1,0
d91abc79-9d3a-4bb6-94d2-44bf6d62a191,C502_0063,2024-07-14,Fuel,70.52,1.3,0
1d77c02e-d924-4e45-883a-7379a850d907,C915_c330,2023-07-12,Groceries,38.41,0.76,0
320bb03a-708e-408a-b875-be9799fff4ba,C530_1608,2024-10-01,Utilities,35.09,0.68,0
01e9dca6-80f2-47b1-b294-be45deb6eee6,C345_e5e6,2024-12-18,Restaurants,0.32,0.0,0
3a771420-ee95-455b-8a9a-55983ee9ca9a,C622_8100,2024-01-10,Travel,0.21,0.0,0
50f6dfc7-ea96-4dc8-805f-4b53fddcfa71,C599_69d3,2025-04-05,E-commerce,127.03,2.31,0
c0ba3563-46ce-4adc-81a4-86b6b8b3cc8e,C57_3fcb,2025-03-03,Groceries,57.09,0.76,0
b1589734-5de4-4f86-a417-7078f26fd260,C579_a345,2023-07-24,Fuel,11.41,0.11,0
305555bf-fd04-469b-afb0-512f3e5dcc57,C277_f33c,2023-12-07,E-commerce,44.34,0.58,0
1af459df-b60b-4aff-9fea-730f0483bea6,C519_7969,2024-02-29,Fuel,6.54,0.04,0
5ab13bc1-cd15-42fa-b814-553216a7276e,C941_02eb,2023-08-06,Travel,195.79,3.67,0
643d0eb7-8904-4a26-9b2f-d815b8e32a6b,C925_8eb0,2024-10-05,Restaurants,18.85,0.24,0
2fd37e43-cdd1-4166-b317-f126a0cb72ad,C692_182f,2024-01-27,E-commerce,4.39,0.06,0
e039edb1-380a-4d60-b561-32a4739f3249,C829_4cab,2024-06-03,Travel,47.51,0.94,0
80707982-c57f-414c-97fc-422c96831b09,C553_cb62,2025-06-04,Restaurants,42.65,0.75,0
ce920ea9-1fd4-4997-b13a-56f22e82322e,C487_be5c,2024-08-28,Subscriptions,27.55,0.32,0
12a1ae41-2f27-4e32-9589-6e6cd5708e7b,C540_9ff9,2024-03-20,Fuel,29.19,0.35,0
6ee3d975-c002-46d8-b6b3-557b426d3948,C456_486c,2024-12-27,E-commerce,63.26,0.45,0
2218160c-34f3-4a4e-b835-d15b4dbcf517,C159_ebba,2025-06-01,Travel,12.48,0.14,0
e8bf9cd8-ec3a-4189-be48-44ffaf8c67ce,C210_35c9,2023-09-21,Subscriptions,36.49,0.26,0
c8414016-40b5-41e0-8f4a-a95c35e98768,C292_20f1,2024-11-06,Subscriptions,13.98,0.22,1
25f3f030-d0d6-4acf-9b62-8014dd9ef6c2,C628_ad5a,2023-08-05,Utilities,15.97,0.24,0
d1cb8b27-e22c-445d-bfcd-b0adfb1fa28c,C818_e9a2,2024-08-24,E-commerce,112.33,1.0,0
1c829dca-156d-4344-a27b-748ab4e2c460,C939_a842,2024-01-19,Utilities,17.41,0.33,0
814c8efb-9e65-4a3c-9164-9612336d5cc0,C366_0d32,2025-02-07,E-commerce,52.47,0.97,0
328992a1-73e3-4abd-a1a5-123f38dd43bd,C541_e412,2024-01-07,Restaurants,55.6,0.41,0
7ee1f0e5-9f99-4992-934e-976fdf803cce,C394_c4fa,2024-07-19,Groceries,38.03,0.23,0
8b680b6a-6c9d-44e8-9ccc-0c1ddd5c4caf,C996_c966,2023-09-16,Restaurants,20.67,0.23,0
cca02f81-a512-490c-a8ec-562e0059835c,C606_9af1,2023-11-13,Groceries,9.18,0.06,0
97a012e7-e9c7-4a86-a0b9-32359c0c7b1e,C47_f325,2024-09-14,Travel,61.01,1.1,0
ec652ba6-63e5-4ddf-b256-4c0b219caedc,C134_a269,2024-12-30,Groceries,37.9,0.36,0
32d2f228-8b66-49c3-87d7-563bb809c164,C951_531d,2024-04-10,Groceries,85.3,1.44,0
ed30655e-3445-4150-abae-29deb77920be,C75_224a,2025-05-02,E-commerce,216.4,2.62,0
d0264783-7feb-4681-9e34-bd9b39f098da,C804_ecd2,2024-04-02,Groceries,194.85,2.67,0
69d9b4ad-c665-46e8-8cc4-5f9aed9e2e72,C162_67af,2024-11-06,Restaurants,39.01,0.33,0
0ac1f146-76c8-4182-973b-e5adae9337e4,C606_9af1,2024-10-10,Utilities,12.59,0.15,0
d71bd58f-50b7-465f-b38a-d4df523ac49a,C346_abc2,2024-08-21,Subscriptions,2.18,0.03,0
fdcafb55-d386-458c-9341-16e3074af7dc,C568_4e84,2023-11-02,E-commerce,63.66,0.84,0
8e8dee47-12b9-4b58-833f-5e647d9a8481,C261_f489,2025-05-02,Fuel,29.03,0.37,0
ebeb4a37-f28e-44fc-bc60-afcbe42cfa2f,C579_edb8,2025-02-28,Travel,40.36,0.73,0
f1cf7949-6706-4201-84d0-2d909c2bba56,C227_57c2,2025-05-29,E-commerce,75.3,0.87,0
2daa0123-8987-46fd-92bd-a2d04ead9f57,C665_8c66,2025-03-27,Travel,27.0,0.45,0
1d87667a-79b6-48c8-8449-0b5daa14625c,C626_216d,2023-12-20,Subscriptions,111.51,1.36,0
4a4598fe-723a-4c1b-b4bb-a371b6608cf3,C424_9e31,2024-12-22,Fuel,20.36,0.35,0
01d580ec-4a53-4a16-b0ff-ae684dfd4bb0,C190_e752,2024-09-29,E-commerce,27.23,0.32,0
aa5a3489-4529-48ca-99db-085d9cec5333,C268_f48e,2024-12-26,Travel,97.54,1.39,0
e6a12838-0666-4e6c-980b-eaa803ea4544,C466_ed3d,2023-09-07,Fuel,141.54,2.73,0
0c099d16-f195-49bb-aaae-3ff9e253ab7a,C661_a90a,2024-06-26,Travel,68.65,0.84,0
41bc7237-fff4-41fe-8e01-111315f33777,C475_c7b2,2023-10-23,Utilities,35.78,0.45,0
100124a7-ec6c-492d-92ee-1de2bacdd313,C368_c5cf,2024-02-25,E-commerce,2.72,0.05,0
cef46fcc-3954-425a-bb3f-57ab1481783c,C866_f8b8,2025-03-28,E-commerce,146.28,1.07,0
d71388ef-c973-44e3-88d6-bc9c9c16d57c,C468_aeff,2024-09-27,Fuel,36.14,0.48,0
9abb1ee4-556a-466d-9019-b572f109bc67,C831_9216,2024-10-29,Travel,6.81,0.07,0
061c2503-76a7-4dda-9bbd-f967ca12620e,C388_bd20,2025-04-03,Groceries,30.5,0.53,0
9b9fad3d-f9a1-4b2f-ac7a-ff9ad4200326,C441_11d5,2024-08-15,Travel,39.94,0.35,0
6776ede0-d658-4634-ba71-af1c7cca581e,C475_1870,2025-01-18,Utilities,302.13,1.93,0
3d166f56-06a3-4507-9c9f-3fb2daf746c0,C78_ccd6,2024-02-09,Subscriptions,5.87,0.1,0
2bb0e006-5242-44a9-942d-604059b3f13f,C489_7888,2024-03-31,Restaurants,77.63,0.61,0
ce5a1b18-0d7e-4cae-a520-0e9830b3ede8,C183_3b4c,2024-05-19,Subscriptions,59.23,0.75,0
c535693e-f62b-49e4-a30a-3df1449e832a,C799_836c,2023-07-21,Restaurants,59.39,0.95,0
4c84af3f-d842-4c44-b6ab-a8198b3d5eb0,C359_663e,2024-10-11,Groceries,214.73,3.44,0
b8daa0d6-0311-4237-bc2f-5a79989b3e7a,C17_25ee,2023-10-24,E-commerce,137.25,1.89,0
3f73c96b-41f9-4476-bf05-837ad197a115,C692_182f,2024-05-06,Groceries,79.58,0.58,0
bffa0883-2d80-4fd4-9cc2-14fa0a379276,C532_6689,2023-07-13,Groceries,18.33,0.26,0
d56a5e5a-2627-41dd-9860-696ced93ced3,C944_dd28,2024-06-14,Restaurants,18.57,0.16,0
d09aa3b5-ba92-4a64-9cf3-1dcad6b0d495,C739_d88c,2023-12-20,Subscriptions,7.17,0.12,0
80746d98-642d-4ecc-a78a-c6464c072c16,C138_b5f5,2024-03-10,Groceries,44.2,0.63,0
79ffa869-834a-4c21-93f7-7637c5fd4007,C342_ed0c,2024-12-21,Fuel,107.74,0.75,0
d849b508-0897-41df-8389-3bc5449c56ef,C468_aeff,2023-12-16,Restaurants,43.82,0.41,0
e5059533-fa78-4425-8c3b-d25a9394eb11,C374_8ace,2024-04-08,Travel,10.8,0.14,0
b36ad750-3bbf-4867-8155-970d90b89776,C236_3e33,2025-03-07,Subscriptions,45.18,0.36,0
fd13b50c-d021-4206-864b-f9eb55120ad7,C820_e922,2024-02-22,Utilities,101.58,1.8,0
7c36d70b-60b9-4d71-a13f-12004620fa9f,C194_8376,2024-02-11,Travel,93.34,1.56,0
327706c7-6ac0-4ece-93b5-97c4b32c7f3c,C26_abf0,2023-09-24,Groceries,37.54,0.48,0
d2c11357-fc3a-4c5d-af45-53c82cfbb364,C389_eda0,2024-11-14,Restaurants,3.32,0.06,0
dc6a136e-4631-4749-b574-d419d3a3917f,C408_ac78,2024-12-07,Restaurants,30.29,0.15,0
8632be5b-fea5-414f-b1f8-e4d4a695714f,C943_cfe1,2024-04-12,Subscriptions,148.31,1.0,0
9e53feaf-b3be-4ece-b0e2-c6aaa566875b,C895_eb0e,2024-06-06,Utilities,56.69,0.97,0
c66e72f6-35dd-4e72-a8fe-2bdbc7175f90,C131_eef6,2025-06-14,E-commerce,3.64,0.05,0
183947ef-5791-42f7-996b-e2f771cfc553,C748_744d,2024-08-22,Subscriptions,23.99,0.25,0
4f53f523-7a47-4ddc-9d2e-5daa378827ce,C604_e71f,2025-01-21,Groceries,3.69,0.04,0
d5165c12-1af7-496e-80f9-e07f96721bd0,C766_1407,2025-06-17,Fuel,34.31,0.63,0
1240cecb-ef0b-46a9-8814-1afe05ad33fb,C482_184d,2025-06-08,Subscriptions,34.28,0.45,0
3be68d3f-c8f5-42de-b307-7efbb22f35b5,C139_b9e8,2024-12-07,Fuel,63.82,1.1,0
f0dc2654-a654-4eef-ac36-b81d8dd0716d,C527_7a28,2025-06-23,Travel,75.49,1.02,0
7b90669d-174f-4164-9850-e4ba80a0c925,C168_64e3,2024-03-04,Utilities,23.11,0.12,0
e1968f37-7781-4a37-bed8-ce64b876a4fa,C847_180f,2024-02-13,Subscriptions,0.55,0.01,0
8cc7313a-a7d6-4e0e-8acf-76d54f3d3132,C56_5abe,2023-08-14,Subscriptions,76.38,0.8,0
7958bdc4-9eef-4cee-9ef9-7498791d4347,C341_4f70,2025-05-01,Restaurants,35.92,0.32,0
fae0072f-39fc-4c2d-8a26-0065aa21168e,C961_944e,2023-10-05,Groceries,13.28,0.12,0
3d8bb235-910f-4f66-b311-274d0ca97ff3,C126_88d3,2024-11-03,Groceries,39.82,0.5,0
ad92540e-3a0a-43a6-97bf-e2e4f6df1947,C323_8278,2024-01-09,Subscriptions,87.63,0.47,0
563f4643-62d6-4c9d-9c17-0895489594ed,C378_f035,2023-07-25,Restaurants,37.57,0.67,0
623fc5b9-976d-4953-a47f-1aaf5875de0f,C948_0995,2024-05-17,Groceries,47.97,0.77,0
3b2545c2-287a-402d-aa2d-3ae720fc8e29,C136_354a,2024-06-17,Fuel,242.14,1.4,0
a8630c98-d46d-4698-b615-712b5fa8786e,C249_95e1,2023-07-28,Utilities,105.8,0.6,0
f41e1fac-af15-4f44-bf20-99c51d17696b,C652_cefa,2024-06-15,E-commerce,81.66,1.13,0
bb65224f-2141-40f5-98f7-bc1042700b7a,C222_7b05,2024-03-10,Subscriptions,8.92,0.08,0
3206157c-f5e3-4bfa-8940-43514c2269c5,C628_ad5a,2024-12-28,Groceries,17.67,0.35,0
14c27cc7-3ce2-4a5c-82e9-6af74ad99685,C705_fa67,2024-08-08,Travel,29.13,0.29,0
7cafb86a-8819-4f8a-b3ce-62521d025dad,C166_55a3,2024-06-19,Restaurants,48.78,0.96,0
4e4b41a1-2e21-48f7-9efe-6dfc522afb96,C541_e412,2025-01-29,E-commerce,17.48,0.34,0
388beaf3-3413-4d05-80dd-5b3e1aa92108,C652_cefa,2024-07-23,Subscriptions,77.66,1.36,0
2ddb2eff-dda7-4833-a1bf-bdfa89c2bc11,C92_0fe1,2024-04-05,Groceries,14.69,0.24,0
4f5ab827-3b33-445b-952b-c38cce0790d7,C44_2037,2024-04-13,Travel,42.99,0.42,1
c25f232d-8395-4af9-a3f3-c2c1dd15b3f2,C624_23a8,2023-11-26,Travel,25.13,0.39,0
41b1ea6a-60e4-4300-ac8f-466a0e0094e2,C520_fb72,2025-05-27,Restaurants,55.95,0.33,0
a0590a44-1591-49bd-84f6-718b632b16d2,C20_af04,2024-02-08,Fuel,91.49,1.06,0
95efbec5-ef2d-4a65-ade4-f2bc001b10c4,C297_38a7,2023-08-12,E-commerce,71.56,1.33,0
8f7575fb-e382-4ef5-ba4f-962921e8b48d,C525_912d,2025-03-28,Travel,3.75,0.06,0
968cd0f1-20a4-425b-b923-7f7e8a124f0e,C480_f95d,2023-06-29,Utilities,83.54,1.58,0
ebefbae1-49c3-412d-b0be-d3ed9fe7a515,C885_4162,2025-03-21,E-commerce,4.72,0.09,0
7c837381-9587-4790-a916-bc052c22e7a6,C659_c3c0,2024-11-24,Fuel,19.0,0.21,0
7f320e78-a7fe-451e-bd8c-2a6f099b9a4b,C160_d97d,2025-06-27,Utilities,283.37,3.44,0
8dfc0cb0-dc97-4aec-8fac-816ce2d371cc,C954_551a,2024-10-03,Fuel,181.99,1.02,1
effb0584-b775-44f0-adbb-a69d3d17fd48,C303_618a,2025-05-11,E-commerce,52.75,0.69,0
cce92276-1eac-4be9-9b89-3524ae4d75b8,C715_d0a5,2025-05-16,Subscriptions,36.4,0.63,0
27ab3d22-274a-40a4-b87b-0847d5ce1a9a,C352_1321,2023-12-09,Groceries,128.0,2.12,0
7267eccc-4e5a-4edd-ba1e-3ce68410c1dc,C723_beb6,2024-02-01,Travel,24.79,0.39,0
2290b213-34d2-473b-97db-0c8b3151c0ef,C73_2011,2024-02-13,Subscriptions,5.07,0.04,0
29d122e5-e368-4c63-894d-1b107a6d363b,C155_d13e,2024-06-21,Fuel,6.11,0.11,0
63a081a2-6e32-4ff4-8345-c95e38fa29e6,C954_72fd,2024-07-30,Fuel,60.49,0.91,0
a6107c63-5924-4ab7-b7c9-f06dfdc7cb19,C860_6c50,2024-01-30,Subscriptions,15.84,0.08,0
b31190b6-21e4-4b25-adb2-bb78765d13de,C447_c4d3,2024-02-22,E-commerce,50.28,0.95,0
ba79cb06-68ae-4048-b2ec-d932607544b5,C954_72fd,2024-05-29,Restaurants,36.45,0.65,0
416a3247-0d08-4653-9d76-9420e4aaf2b6,C381_1c67,2023-12-09,Utilities,16.94,0.28,0
a8783cc2-0cda-4e69-be8e-a73485a7545b,C173_cfd6,2024-09-13,Restaurants,11.09,0.15,0
699bc842-0c0a-40c3-9d70-87fa939b9164,C432_e56a,2024-07-07,Restaurants,41.12,0.26,0
071c6ee3-2c95-4683-afba-87f598ee53b7,C328_04ad,2024-10-24,Restaurants,58.91,0.76,0
2d0b4f43-e48b-4911-8084-6a6698d230cf,C591_32ab,2023-07-10,Subscriptions,199.28,1.39,0
5516c1a6-45d3-4a2c-8826-8550d171a798,C375_12f3,2023-08-21,Utilities,7.52,0.14,0
64426c12-d8ea-45db-8c9a-e79cb55dc17a,C626_216d,2023-07-16,Groceries,21.33,0.33,0
54a9d898-bcb7-435d-a829-83896110e83c,C264_a31c,2023-09-16,Groceries,66.04,0.84,0
d7c5a147-ebd2-452e-b18f-3aee34a25626,C92_0fe1,2025-02-01,Utilities,42.65,0.5,0
9a4472e2-de7a-423e-aa09-76e63faca756,C683_6751,2025-02-26,Utilities,39.81,0.21,0
5066efdf-627e-4bdb-a188-bdf5d2c9ecef,C813_1e6a,2024-06-07,Fuel,209.43,2.93,0
bca69710-fcd3-4741-88ef-1e2e73afe457,C144_dac7,2025-03-29,Restaurants,10.31,0.11,0
bc3ca3ca-18f7-49f7-91bd-a48ed00a99f2,C427_714d,2023-10-21,E-commerce,24.75,0.13,0
d82c4825-9eb7-44e3-b3df-18f6484fca5f,C360_4c15,2025-02-22,Fuel,14.78,0.24,0
fc19ef21-4dbf-4121-8972-9c0d22f4bfe5,C229_63ea,2023-09-27,Groceries,55.74,0.52,0
5748c032-8012-46e8-a72f-87403f911c82,C826_0aa1,2024-08-17,Travel,85.67,1.21,0
9295580e-ee6b-40de-a90a-ae3fade53235,C974_7baa,2025-02-15,Groceries,0.49,0.0,0
5cffd512-e030-4963-914f-17c1c4bd259f,C673_4fd4,2024-03-15,Groceries,1.18,0.02,0
22e87c8d-25b0-4e48-9ca1-efa703b8bbaa,C259_438d,2024-07-15,Fuel,23.32,0.26,0
